X,Y
0.579040,0.348367
0.844166,0.923278
0.899426,0.094635
0.948669,0.714414
0.343584,0.410762
0.389476,0.757383
0.624149,0.731142
0.836981,0.543788
0.153071,0.953998
0.930498,0.633420
0.714615,0.089327
0.923022,0.618547
0.850451,0.574790
0.815777,0.924232
0.166792,0.517716
0.671634,0.283982
0.443345,0.864139
0.180831,0.512745
0.991808,0.525991
0.866267,0.779041
0.796220,0.891123
0.443715,0.849003
0.276794,0.210690
0.600168,0.684101
0.628001,0.364633
0.288054,0.547942
0.786493,0.894529
0.947751,0.189077
0.785581,0.164390
0.518300,0.521545
0.241367,0.645188
0.165840,0.901747
0.359910,0.366608
0.692217,0.589462
0.235482,0.873021
0.626241,0.282588
0.372438,0.738441
0.106479,0.099941
0.732627,0.459145
0.462013,0.673907
0.769044,0.769757
0.499412,0.582692
0.357474,0.669711
0.494058,0.098281
0.771932,0.613753
0.940943,0.034610
0.545931,0.575646
0.707177,0.127335
0.487660,0.233359
0.572251,0.636693
0.164305,0.842509
0.443406,0.333062
0.183410,0.115699
0.508828,0.520011
0.470339,0.687629
0.460344,0.458283
0.519103,0.432316
0.517680,0.040985
0.690534,0.188439
0.464342,0.275724
0.079290,0.304729
0.977541,0.215197
0.175670,0.290020
0.724332,0.360761
0.426750,0.700858
0.568633,0.864367
0.830311,0.779316
0.915061,0.693959
0.578413,0.385683
0.209675,0.476880
0.362740,0.460303
0.045990,0.936625
0.196999,0.180837
0.746452,0.496652
0.591973,0.209904
0.254570,0.064742
0.058544,0.115941
0.873007,0.101875
0.725474,0.669532
0.679102,0.107647
0.508421,0.161112
0.833253,0.376167
0.806726,0.182803
0.210078,0.456268
0.603301,0.255468
0.321748,0.639771
0.846692,0.732556
0.237435,0.545088
0.701834,0.113779
0.219834,0.091718
0.931901,0.389822
0.722638,0.423295
0.569384,0.451891
0.548477,0.135316
0.380665,0.736619
0.604326,0.328896
0.745912,0.296607
0.100657,0.322296
0.105173,0.281146
0.982350,0.238572
0.802992,0.213101
0.395944,0.456303
0.889390,0.084091
0.697661,0.283933
0.350701,0.056545
0.381604,0.656279
0.854125,0.664872
0.322297,0.654405
0.700755,0.645327
0.346105,0.566750
0.880794,0.678807
0.779175,0.854342
0.778462,0.079142
0.602708,0.612352
0.313234,0.658336
0.336535,0.166703
0.831971,0.535969
0.542054,0.631182
0.884898,0.618655
0.286871,0.887741
0.064461,0.256014
0.135129,0.331987
0.257641,0.728085
0.852464,0.859423
0.233813,0.228164
0.957346,0.900041
0.319197,0.479791
0.550639,0.164803
0.217249,0.199694
0.998467,0.740110
0.407624,0.778166
0.929781,0.120507
0.938064,0.208859
0.288820,0.776758
0.701138,0.014311
0.569617,0.296998
0.107006,0.597825
0.946208,0.155788
0.443622,0.057135
0.775087,0.277626
0.420436,0.515166
0.839544,0.474668
0.394589,0.420679
0.328331,0.569416
0.942739,0.325221
0.475701,0.721155
0.410594,0.780205
0.881880,0.095347
0.380277,0.607233
0.726528,0.563457
0.806888,0.211132
0.850275,0.677958
0.389921,0.042155
0.771753,0.820539
0.699559,0.080868
0.940104,0.932563
0.983188,0.950613
0.776439,0.687931
0.293614,0.239002
0.811194,0.696502
0.665548,0.459338
0.563886,0.611814
0.948637,0.331547
0.903977,0.827757
0.879823,0.585427
0.504623,0.374453
0.170709,0.690645
0.173239,0.665322
0.360589,0.660800
0.130239,0.463615
0.888412,0.627958
0.841869,0.213105
0.217986,0.643929
0.149944,0.533147
0.692140,0.184997
0.598217,0.183174
0.366852,0.286378
0.710539,0.084699
0.682770,0.661274
0.074184,0.340863
0.484393,0.280656
0.652504,0.031258
0.183282,0.714862
0.337313,0.926334
0.757641,0.467000
0.932406,0.188251
0.208170,0.374429
0.650381,0.209202
0.800407,0.340595
0.734299,0.781656
0.763459,0.343123
0.468498,0.505738
0.093328,0.087593
0.243188,0.778775
0.768095,0.402671
0.115240,0.540624
0.637002,0.266148
0.767540,0.894218
0.754044,0.752171
0.654820,0.826240
0.055652,0.413645
0.628259,0.658086
0.538896,0.052586
0.676065,0.752574
0.994851,0.090617
0.896759,0.508792
0.210576,0.844580
0.715378,0.334757
0.532057,0.078551
0.307324,0.867577
0.860423,0.767852
0.106562,0.209999
0.347156,0.173822
0.950445,0.874985
0.326831,0.854263
0.743091,0.170139
0.144148,0.175507
0.202755,0.277421
0.098354,0.273459
0.909252,0.267687
0.534028,0.659016
0.458102,0.368576
0.198163,0.507024
0.490623,0.678595
0.404333,0.142408
0.980178,0.055186
0.635933,0.536776
0.701284,0.401208
0.024534,0.271725
0.707754,0.295751
0.845057,0.565267
0.168371,0.066111
0.045788,0.812969
0.063490,0.503131
0.773153,0.882066
0.385024,0.066500
0.343882,0.125167
0.733905,0.302927
0.369002,0.601966
0.795962,0.249360
0.820610,0.632701
0.539770,0.864394
0.748275,0.147207
0.026852,0.090577
0.729722,0.414320
0.152324,0.855254
0.732921,0.111123
0.931271,0.943751
0.565021,0.416190
0.253265,0.763441
0.821889,0.356331
0.004398,0.992790
0.060096,0.870922
0.575350,0.965804
0.921074,0.046822
0.711388,0.292709
0.437014,0.582729
0.660178,0.324761
0.213018,0.849161
0.811085,0.927601
0.941972,0.698391
0.996922,0.216892
0.861630,0.816409
0.521327,0.874690
0.259215,0.856377
0.062495,0.511257
0.060787,0.554189
0.159520,0.388259
0.048494,0.131660
0.305374,0.424606
0.475060,0.073406
0.786073,0.704072
0.303012,0.518571
0.512722,0.920946
0.511065,0.377626
0.083785,0.029189
0.653623,0.299770
0.156026,0.918116
0.702992,0.957508
0.004242,0.468619
0.707869,0.785438
0.676243,0.322675
0.786718,0.937449
0.778187,0.482939
0.400128,0.913790
0.788343,0.474657
0.325685,0.711825
0.580784,0.716244
0.115712,0.527575
0.906353,0.662323
0.873983,0.982493
0.632919,0.225868
0.368608,0.578920
0.251494,0.432982
0.318661,0.749766
0.925083,0.693542
0.645978,0.637266
0.364140,0.735147
0.786959,0.606394
0.201813,0.283078
0.198115,0.955904
0.728519,0.958853
0.065958,0.892623
0.555787,0.026750
0.407226,0.170414
0.965903,0.871521
0.617007,0.219135
0.400234,0.447705
0.138275,0.767513
0.377471,0.539818
0.676318,0.905679
0.196199,0.069727
0.017780,0.667909
0.213080,0.029191
0.346253,0.696472
0.323853,0.888905
0.273383,0.900104
0.664525,0.594888
0.853849,0.778925
0.805770,0.475651
0.942842,0.335384
0.392738,0.613016
0.950779,0.388556
0.241114,0.568583
0.101482,0.828637
0.144653,0.712357
0.232585,0.541566
0.520115,0.677096
0.122015,0.236970
0.606065,0.911327
0.347071,0.557547
0.612229,0.752300
0.940139,0.914196
0.360443,0.571807
0.447439,0.511468
0.595166,0.620448
0.410300,0.125355
0.505722,0.291438
0.391637,0.110343
0.156124,0.567614
0.696199,0.052310
0.621043,0.709163
0.174023,0.623232
0.958929,0.333241
0.810095,0.926388
0.503752,0.465053
0.941737,0.891233
0.847298,0.755549
0.804016,0.783944
0.016158,0.296346
0.948263,0.042039
0.616274,0.983525
0.236986,0.022836
0.824689,0.069716
0.010770,0.716763
0.884389,0.571110
0.187569,0.621304
0.353423,0.113248
0.418010,0.231575
0.361750,0.219194
0.474846,0.847409
0.402212,0.749667
0.487666,0.340500
0.550969,0.485320
0.173625,0.703077
0.732929,0.151789
0.070394,0.581327
0.213824,0.035667
0.143333,0.559032
0.743515,0.334159
0.290734,0.709548
0.474070,0.902234
0.223974,0.055169
0.473216,0.267374
0.445103,0.638223
0.524722,0.634155
0.215233,0.802892
0.249671,0.599595
0.111258,0.056511
0.513184,0.220186
0.751353,0.793330
0.373662,0.236013
0.954935,0.934815
0.125926,0.314995
0.245154,0.593850
0.817159,0.834607
0.317861,0.339672
0.649979,0.980736
0.406632,0.859094
0.539609,0.933295
0.112985,0.033308
0.716519,0.327259
0.725682,0.998801
0.896811,0.495138
0.609879,0.454825
0.166199,0.095955
0.798426,0.731760
0.252816,0.050265
0.313839,0.458002
0.610683,0.557541
0.616600,0.606972
0.359859,0.203143
0.624440,0.274867
0.484251,0.453749
0.601023,0.934378
0.576633,0.793091
0.949301,0.353607
0.921412,0.043619
0.499534,0.370532
0.927363,0.849773
0.003004,0.634315
0.409590,0.570600
0.077222,0.702458
0.448260,0.030283
0.306783,0.870031
0.448914,0.953775
0.698424,0.728067
0.091938,0.504173
0.342881,0.740944
0.737864,0.302829
0.749202,0.588976
0.333608,0.329789
0.844448,0.089279
0.816086,0.632405
0.778305,0.045745
0.344056,0.428529
0.129372,0.433928
0.603249,0.399890
0.781458,0.374709
0.466180,0.440602
0.658414,0.745412
0.940874,0.437100
0.754529,0.381404
0.087206,0.198961
0.938814,0.583782
0.459515,0.686191
0.725673,0.914393
0.696065,0.305094
0.100613,0.487724
0.126318,0.877200
0.048894,0.094338
0.433072,0.555099
0.225433,0.453360
0.734714,0.104081
0.635136,0.907764
0.884255,0.766529
0.476755,0.559017
0.805879,0.147102
0.359907,0.623974
0.142823,0.164429
0.445935,0.811854
0.284528,0.178191
0.096442,0.050119
0.866012,0.597501
0.835912,0.725302
0.577440,0.310096
0.727541,0.747620
0.127689,0.167404
0.122012,0.492093
0.130662,0.483329
0.987048,0.667585
0.270698,0.014358
0.417582,0.855999
0.376935,0.998954
0.580699,0.819865
0.534612,0.919889
0.558665,0.101684
0.427328,0.690376
0.772287,0.848358
0.483538,0.240696
0.403554,0.265251
0.080874,0.500570
0.183950,0.325820
0.909547,0.673667
0.110267,0.104836
0.732727,0.064877
0.496764,0.007483
0.050983,0.715907
0.716968,0.444283
0.351957,0.040630
0.633184,0.896859
0.821278,0.376704
0.197588,0.654689
0.512419,0.245810
0.276075,0.292955
0.402646,0.554275
0.610225,0.409622
0.339358,0.547244
0.749878,0.948204
0.419403,0.321655
0.935371,0.037364
0.763518,0.604491
0.299577,0.423525
0.450072,0.605197
0.032019,0.523952
0.025151,0.428658
0.905968,0.738209
0.992879,0.873771
0.844844,0.259046
0.611226,0.854643
0.047700,0.204184
0.356294,0.686022
0.008938,0.363160
0.197249,0.828949
0.034539,0.664037
0.138485,0.105608
0.583899,0.142637
0.350263,0.791276
0.278123,0.274718
0.497168,0.498938
0.533200,0.035135
0.174202,0.060324
0.823169,0.142276
0.619578,0.019061
0.536649,0.013996
0.429283,0.215187
0.353310,0.543908
0.961642,0.048705
0.548109,0.803750
0.189983,0.760657
0.462804,0.657602
0.896635,0.259353
0.103675,0.963204
0.721103,0.156192
0.399261,0.390559
0.574484,0.782517
0.885863,0.298263
0.021127,0.079096
0.754873,0.617461
0.035709,0.595779
0.248742,0.854900
0.098260,0.624480
0.356936,0.351244
0.211295,0.317014
0.547903,0.472603
0.450435,0.808563
0.090080,0.751535
0.627125,0.810829
0.722196,0.290204
0.829415,0.480495
0.125638,0.772979
0.869267,0.323683
0.339038,0.959425
0.441078,0.528735
0.222953,0.630839
0.261492,0.755227
0.639994,0.532085
0.335601,0.334763
0.093509,0.798742
0.752401,0.027152
0.035616,0.166006
0.373923,0.160440
0.627059,0.435362
0.900610,0.477339
0.919962,0.335825
0.157304,0.296188
0.944339,0.121488
0.558484,0.821688
0.495208,0.485534
0.654730,0.261253
0.983331,0.093350
0.513638,0.112900
0.313180,0.066779
0.171123,0.996595
0.682123,0.875330
0.335671,0.972664
0.062909,0.902984
0.056941,0.170597
0.587763,0.354206
0.607582,0.694386
0.762628,0.378265
0.458167,0.579038
0.895160,0.571368
0.333839,0.073879
0.559910,0.692179
0.438628,0.569585
0.931791,0.655153
0.457954,0.499552
0.294394,0.518192
0.329381,0.838396
0.530407,0.785478
0.506167,0.480517
0.583291,0.366161
0.929598,0.953474
0.101152,0.336043
0.750281,0.937933
0.573144,0.515259
0.218164,0.408138
0.170319,0.560674
0.256325,0.473752
0.117872,0.746200
0.957888,0.212128
0.440590,0.399892
0.273640,0.532014
0.182304,0.638314
0.871320,0.407845
0.568890,0.664675
0.280207,0.294212
0.874600,0.481386
0.071023,0.088414
0.974184,0.769228
0.446528,0.754695
0.350325,0.706621
0.238451,0.092518
0.376508,0.307012
0.372588,0.431346
0.432243,0.735288
0.149896,0.554316
0.115077,0.216305
0.739967,0.128804
0.080478,0.627633
0.548582,0.084442
0.426037,0.665054
0.768487,0.161461
0.419016,0.805456
0.122625,0.619553
0.719343,0.294250
0.099083,0.421944
0.198731,0.399224
0.045154,0.861884
0.271915,0.769495
0.809046,0.467862
0.239866,0.783186
0.138953,0.356761
0.094933,0.566026
0.024392,0.585121
0.447699,0.117600
0.922426,0.726646
0.968304,0.615556
0.828667,0.395914
0.432035,0.442489
0.793203,0.953837
0.051378,0.227654
0.913340,0.557153
0.624579,0.456380
0.430675,0.551664
0.603269,0.535426
0.755112,0.237974
0.542689,0.663600
0.795982,0.748766
0.934724,0.520520
0.832301,0.087383
0.388287,0.352737
0.097287,0.144793
0.721527,0.141707
0.174068,0.649961
0.646930,0.430482
0.954263,0.210940
0.451905,0.344147
0.558423,0.643966
0.383448,0.611070
0.829191,0.760434
0.526447,0.083917
0.515256,0.560274
0.201031,0.744331
0.345041,0.829210
0.815950,0.563541
0.595292,0.563134
0.341508,0.913500
0.920589,0.363239
0.747666,0.966003
0.912854,0.645846
0.539141,0.377286
0.396361,0.747297
0.708110,0.686126
0.800238,0.813729
0.046131,0.309771
0.111448,0.182273
0.511418,0.939757
0.062289,0.438364
0.330654,0.817867
0.586809,0.382116
0.338475,0.542497
0.492563,0.346068
0.707680,0.131355
0.334746,0.253255
0.441935,0.354959
0.564596,0.793520
0.914949,0.383232
0.352466,0.134195
0.271474,0.392235
0.171377,0.115343
0.102460,0.289182
0.721890,0.327776
0.689985,0.304021
0.620135,0.315669
0.572085,0.450043
0.788009,0.806523
0.568876,0.255001
0.187761,0.681531
0.679735,0.651700
0.566762,0.403354
0.796273,0.429922
0.183725,0.986512
0.535620,0.928495
0.930238,0.270663
0.854106,0.360165
0.599950,0.554355
0.969165,0.516447
0.503476,0.161204
0.847344,0.551640
0.994418,0.626789
0.324458,0.230483
0.619228,0.774864
0.139609,0.501524
0.216588,0.684391
0.415219,0.683954
0.780818,0.548464
0.366164,0.336687
0.405963,0.354671
0.335368,0.390911
0.568828,0.420083
0.956194,0.515836
0.563533,0.966127
0.343056,0.048481
0.865963,0.968282
0.334138,0.299407
0.560296,0.553856
0.576915,0.166608
0.523543,0.543064
0.216100,0.891255
0.862898,0.204590
0.441805,0.865483
0.550573,0.542059
0.088260,0.318298
0.286350,0.093515
0.816191,0.448604
0.578317,0.308878
0.369212,0.029737
0.557704,0.793827
0.820043,0.915633
0.683664,0.788948
0.674895,0.563651
0.172345,0.594600
0.192271,0.653031
0.073568,0.307559
0.320548,0.439901
0.487226,0.505249
0.818002,0.360569
0.526914,0.499355
0.435642,0.295058
0.441428,0.364343
0.787225,0.055310
0.540432,0.766489
0.452288,0.961530
0.428130,0.884324
0.835383,0.453112
0.414220,0.007782
0.289468,0.181401
0.079163,0.939418
0.662475,0.771824
0.693989,0.700554
0.682583,0.476985
0.098477,0.496287
0.821267,0.400540
0.901481,0.146794
0.463633,0.480336
0.444034,0.649336
0.776511,0.526486
0.530870,0.393360
0.926731,0.014386
0.700032,0.266100
0.983195,0.513159
0.890844,0.381899
0.809826,0.060222
0.253419,0.123437
0.148469,0.244422
0.677372,0.785113
0.781392,0.139620
0.682328,0.778987
0.480232,0.881733
0.025263,0.504889
0.603230,0.051810
0.316803,0.320827
0.693270,0.424168
0.929173,0.184600
0.721549,0.506993
0.365393,0.645534
0.804109,0.352056
0.545373,0.635547
0.547076,0.776874
0.946898,0.366274
0.297183,0.600900
0.603355,0.269515
0.721010,0.324197
0.655630,0.432091
0.231960,0.654057
0.897927,0.423786
0.864091,0.239367
0.666952,0.340494
0.898555,0.904081
0.872010,0.821976
0.098217,0.241251
0.114529,0.073851
0.793247,0.182976
0.214839,0.416407
0.564826,0.734904
0.912755,0.320104
0.254282,0.514237
0.857615,0.631414
0.319712,0.088972
0.722661,0.275513
0.618729,0.720687
0.300485,0.412863
0.707960,0.994032
0.628318,0.282743
0.347370,0.360252
0.804838,0.233378
0.643914,0.372921
0.047305,0.113550
0.699775,0.325475
0.342065,0.340011
0.762445,0.467140
0.606193,0.776661
0.842880,0.346284
0.247691,0.645885
0.536659,0.718451
0.117420,0.736877
0.115819,0.409787
0.652371,0.801919
0.160226,0.301569
0.276359,0.901417
0.515997,0.860584
0.841364,0.941935
0.175041,0.777469
0.525846,0.187417
0.471167,0.240734
0.833136,0.925303
0.734041,0.335787
0.856840,0.432031
0.116124,0.725917
0.511286,0.898999
0.035930,0.901410
0.543505,0.786861
0.807507,0.208129
0.166793,0.565950
0.741829,0.635525
0.194865,0.810016
0.296395,0.076885
0.402453,0.898282
0.113889,0.406478
0.217274,0.910423
0.896263,0.452901
0.054832,0.504248
0.604267,0.247523
0.877786,0.542769
0.732439,0.280187
0.856505,0.941771
0.854568,0.270652
0.983341,0.619159
0.229223,0.719863
0.350046,0.334110
0.294380,0.810679
0.348522,0.497766
0.087059,0.036680
0.530645,0.748774
0.250262,0.461510
0.740221,0.676250
0.549529,0.659373
0.933510,0.236455
0.322108,0.025598
0.651457,0.533285
0.941150,0.596910
0.195849,0.391380
0.689457,0.760838
0.756418,0.257214
0.391308,0.111954
0.982729,0.881830
0.467180,0.225258
0.475754,0.561500
0.855756,0.292137
0.818812,0.491193
0.651589,0.937099
0.385641,0.871208
0.939288,0.721534
0.831568,0.232857
0.108643,0.885631
0.366283,0.697371
0.314848,0.038721
0.622908,0.633988
0.541581,0.849225
0.445186,0.115692
0.862555,0.029856
0.086466,0.387230
0.115990,0.832554
0.539315,0.894617
0.926131,0.886084
0.143018,0.644280
0.198541,0.399487
0.298629,0.887432
0.891857,0.741386
0.618332,0.652301
0.821056,0.261753
0.956020,0.362290
0.173983,0.439750
0.033676,0.221444
0.203711,0.642652
0.020310,0.573416
0.740436,0.766614
0.414558,0.464714
0.923458,0.913662
0.246103,0.591281
0.420042,0.459872
0.203177,0.412300
0.277508,0.449141
0.331285,0.774417
0.077788,0.394835
0.753407,0.143628
0.631795,0.486845
0.731800,0.939291
0.063963,0.210197
0.646022,0.941044
0.607464,0.607869
0.648253,0.982782
0.536502,0.132534
0.064620,0.330082
0.656078,0.444303
0.563292,0.850187
0.605911,0.080229
0.837301,0.105080
0.975526,0.763868
0.249876,0.256967
0.752941,0.811148
0.093581,0.455196
0.232207,0.035254
0.528224,0.716076
0.286941,0.006060
0.267146,0.888025
0.518028,0.651668
0.046934,0.382175
0.304784,0.972765
0.705274,0.535348
0.949960,0.697920
0.118457,0.596663
0.439480,0.252424
0.694380,0.880495
0.801635,0.492145
0.641748,0.471653
0.771634,0.224510
0.058226,0.097041
0.903396,0.255751
0.605850,0.098240
0.360719,0.290088
0.093840,0.081307
0.914861,0.513221
0.357286,0.306915
0.635897,0.301474
0.455114,0.411590
0.688964,0.581730
0.974859,0.075573
0.392270,0.039630
0.700453,0.216765
0.488562,0.571354
0.322066,0.294849
0.374325,0.646247
0.464211,0.959575
0.370428,0.434783
0.894635,0.471133
0.599542,0.766186
0.951286,0.681305
0.507925,0.869336
0.350249,0.552326
0.476990,0.030252
0.939292,0.268626
0.433411,0.503609
0.760363,0.392883
0.316303,0.084098
0.500476,0.236363
0.500975,0.979526
0.943483,0.741127
0.398336,0.430183
0.828365,0.433907
0.703928,0.212555
0.447134,0.139457
0.615087,0.788447
0.152116,0.433305
0.404504,0.492051
0.303295,0.730644
0.520209,0.164061
0.371225,0.711856
0.211260,0.332528
0.555547,0.559686
0.685803,0.378462
0.492307,0.085526
0.648495,0.732894
0.386709,0.694682
0.194696,0.791897
0.999600,0.330164
0.274670,0.469155
0.844324,0.139534
0.654772,0.228533
0.390557,0.548647
0.210800,0.103990
0.806500,0.741235
0.715275,0.535862
0.361375,0.024628
0.457590,0.346830
0.901904,0.612782
0.477365,0.328192
0.781564,0.516493
0.298856,0.739358
0.742904,0.105922
0.443326,0.776475
0.294954,0.220443
0.565338,0.836684
0.596263,0.253879
0.247513,0.298864
0.920752,0.059300
0.898462,0.483629
0.095893,0.173660
0.609959,0.224203
0.971842,0.738941
0.048971,0.584706
0.797995,0.801547
0.979272,0.454985
0.776902,0.641067
0.281857,0.263974
0.845122,0.289365
0.497862,0.950201
0.658667,0.091396
0.650710,0.049652
0.911099,0.798335
0.674694,0.896139
0.570836,0.126373
0.263504,0.713911
0.834645,0.263689
0.350366,0.145387
0.959586,0.200436
0.635516,0.438527
0.093560,0.642830
0.251360,0.980454
0.642347,0.409325
0.063883,0.119682
0.408326,0.786800
0.269352,0.882509
0.350025,0.750691
0.784573,0.923609
0.056130,0.838174
0.621545,0.286284
0.614837,0.552792
0.376902,0.983680
0.437666,0.508490
0.376699,0.087815
0.449743,0.698537
0.192816,0.614536
0.544417,0.802291
0.707327,0.985352
0.333608,0.431382
0.404826,0.377909
0.578372,0.877219
0.880552,0.231796
0.828442,0.160570
0.585450,0.244835
0.817007,0.050800
0.181768,0.283682
0.785424,0.494258
0.842921,0.347040
0.344185,0.760138
0.787408,0.179609
0.021431,0.855002
0.081646,0.538106
0.914901,0.792707
0.097705,0.093449
0.258751,0.855221
0.696858,0.761818
0.813705,0.163792
0.196265,0.029737
0.776965,0.830335
0.339038,0.031976
0.559765,0.351179
0.083411,0.239850
0.694364,0.885374
0.654541,0.472192
0.866860,0.324972
0.132656,0.280279
0.893490,0.869715
0.437900,0.190469
0.254751,0.186814
0.042266,0.390874
0.608462,0.121321
0.841689,0.852427
0.084464,0.090537
0.557520,0.541656
0.418470,0.108050
0.861343,0.227873
0.148692,0.668381
0.561142,0.109659
0.051486,0.121295
0.633009,0.436707
0.742185,0.113352
0.452154,0.292603
0.663840,0.442168
0.652131,0.932203
0.186864,0.304838
0.405394,0.456100
0.798834,0.291150
0.140630,0.246038
0.855910,0.349253
0.732701,0.914418
0.080255,0.190108
0.281873,0.493972
